Subject,Epoch,Train loss,Val Loss
AB19,13,0.11701534688472748,0.03616141954989871
AB19,14,0.11279803762833278,0.03725327151914826
AB19,15,0.11613172913591067,0.03558313677785918
AB19,16,0.1123618483543396,0.03781612235616194
AB19,17,0.10689869274695714,0.034378829714114545
AB19,18,0.10330326234300931,0.03418931882333709
AB19,19,0.1006111390888691,0.035583534197940025
AB19,20,0.0999692181746165,0.03565620250446955
AB19,21,0.09725741297006607,0.038948772140429355
AB19,22,0.09608261163036029,0.036481253839156125
AB19,23,0.08932423467437427,0.03949546139483573
AB20,1,0.17414357513189316,0.10019990037900826
AB20,2,0.1650842229525248,0.11106908120173238
AB20,3,0.15938028693199158,0.10492715785460574
AB20,4,0.1539466455578804,0.10293579770168707
AB20,5,0.1467311531305313,0.11339919163442369
AB20,6,0.14029059062401453,0.10714533644269651
AB20,7,0.14091700812180838,0.1011683996905809
AB20,8,0.13730530937512717,0.09784596545427147
AB20,9,0.13314061860243478,0.08919340797435882
AB20,10,0.1307340438167254,0.08692142272840685
AB20,11,0.12585528815786043,0.08413721071973221
AB20,12,0.123236949245135,0.08444384933074019
AB20,13,0.12258794531226158,0.07838264898633335
AB20,14,0.1169327770670255,0.07920877810623218
AB20,15,0.11668758218487103,0.07655665734365805
AB20,16,0.11350698520739873,0.0666275178151789
AB20,17,0.11140056326985359,0.06821181531995535
AB20,18,0.10804259901245435,0.06265790561742302
AB20,19,0.1070600152015686,0.061535356913818354
AB20,20,0.10532411436239879,0.06197834823892188
AB20,21,0.10296640172600746,0.06415230123353984
AB20,22,0.09617852792143822,0.06467192115456756
AB20,23,0.09481427570184071,0.0664597033842731
AB20,24,0.09327007333437602,0.0744377802640422
